health_board,cancer_site,sex,year,incidences_all_ages,crude_rate
scotland_wide,Carcinoma in situ of the breast,Female,2002,320,12.1656119968141
scotland_wide,Carcinoma in situ of the breast,Female,2003,357,13.5720183758286
scotland_wide,Carcinoma in situ of the breast,Female,2004,356,13.4966222428126
scotland_wide,Carcinoma in situ of the breast,Female,2005,434,16.3839986469988
scotland_wide,Carcinoma in situ of the breast,Female,2006,442,16.6294448022827
scotland_wide,Carcinoma in situ of the breast,Female,2007,405,15.149015818939
scotland_wide,Carcinoma in situ of the breast,Female,2008,454,16.8923821309852
scotland_wide,Carcinoma in situ of the breast,Female,2009,439,16.2596747842815
scotland_wide,Carcinoma in situ of the breast,Female,2010,456,16.8018800419457
scotland_wide,Carcinoma in situ of the breast,Female,2011,526,19.2702227432591
scotland_wide,Carcinoma in situ of the breast,Female,2012,467,17.0667797142868
scotland_wide,Carcinoma in situ of the breast,Female,2013,403,14.7025559828093
scotland_wide,Carcinoma in situ of the breast,Female,2014,463,16.8298153082255
scotland_wide,Carcinoma in situ of the breast,Female,2015,463,16.7599929195365
scotland_wide,Carcinoma in situ of the breast,Female,2016,534,19.2280201944623
scotland_wide,Carcinoma in situ of the breast,Female,2017,478,17.1664571736398
scotland_wide,Carcinoma in situ of the breast,Female,2018,464,16.6347058041142
scotland_wide,Colorectal cancer,All,1994,3287,64.4230637312067
scotland_wide,Colorectal cancer,All,1995,3298,64.6199122595612
scotland_wide,Colorectal cancer,All,1996,3592,70.5393946415982
scotland_wide,Colorectal cancer,All,1997,3413,67.1408955529239
scotland_wide,Colorectal cancer,All,1998,3319,65.372350588036
scotland_wide,Colorectal cancer,All,1999,3445,67.922593874151
scotland_wide,Colorectal cancer,All,2000,3571,70.5321414040064
scotland_wide,Colorectal cancer,All,2001,3536,69.8234666877295
scotland_wide,Colorectal cancer,All,2002,3418,67.4694038689301
scotland_wide,Colorectal cancer,All,2003,3456,68.1858538029003
scotland_wide,Colorectal cancer,All,2004,3526,69.3507464154358
scotland_wide,Colorectal cancer,All,2005,3489,68.2752142773277
scotland_wide,Colorectal cancer,All,2006,3523,68.6343269043444
scotland_wide,Colorectal cancer,All,2007,3728,72.1083172147002
scotland_wide,Colorectal cancer,All,2008,3917,75.2849372465356
scotland_wide,Colorectal cancer,All,2009,3978,76.0335633326325
scotland_wide,Colorectal cancer,All,2010,4043,76.8309832389495
scotland_wide,Colorectal cancer,All,2011,4037,76.1712485141229
scotland_wide,Colorectal cancer,All,2012,3919,73.754140319181
scotland_wide,Colorectal cancer,All,2013,3868,72.6016855303414
scotland_wide,Colorectal cancer,All,2014,3778,70.6485152217817
scotland_wide,Colorectal cancer,All,2015,3729,69.4025683975433
scotland_wide,Colorectal cancer,All,2016,3767,69.6985956667345
scotland_wide,Colorectal cancer,All,2017,3810,70.2330039817136
scotland_wide,Colorectal cancer,All,2018,4063,74.7135948217208
scotland_wide,Colorectal cancer,Male,1994,1630,66.4399826848438
scotland_wide,Colorectal cancer,Male,1995,1633,66.5619664190192
scotland_wide,Colorectal cancer,Male,1996,1838,75.1117686001749
scotland_wide,Colorectal cancer,Male,1997,1803,73.8231895712359
scotland_wide,Colorectal cancer,Male,1998,1787,73.2680030389616
scotland_wide,Colorectal cancer,Male,1999,1819,74.6551968266411
scotland_wide,Colorectal cancer,Male,2000,1884,77.4694624754207
scotland_wide,Colorectal cancer,Male,2001,1847,75.8916446463108
scotland_wide,Colorectal cancer,Male,2002,1817,74.6006688194249
scotland_wide,Colorectal cancer,Male,2003,1903,78.0529660947431
scotland_wide,Colorectal cancer,Male,2004,1910,78.0674265502004
scotland_wide,Colorectal cancer,Male,2005,1894,76.952017532383607
scotland_wide,Colorectal cancer,Male,2006,1891,76.4020647546892
scotland_wide,Colorectal cancer,Male,2007,2017,80.7912010090689
scotland_wide,Colorectal cancer,Male,2008,2140,85.0793822441715
scotland_wide,Colorectal cancer,Male,2009,2168,85.6250609703357
scotland_wide,Colorectal cancer,Male,2010,2220,87.1197048290217
scotland_wide,Colorectal cancer,Male,2011,2256,87.7718554254367
scotland_wide,Colorectal cancer,Male,2012,2132,82.72254965487
scotland_wide,Colorectal cancer,Male,2013,2123,82.0743192045402
scotland_wide,Colorectal cancer,Male,2014,2085,80.2994766091668
scotland_wide,Colorectal cancer,Male,2015,2004,76.7678145191535
scotland_wide,Colorectal cancer,Male,2016,1978,75.2805991087356
scotland_wide,Colorectal cancer,Male,2017,2166,82.036132257698
scotland_wide,Colorectal cancer,Male,2018,2142,80.8683035891256
scotland_wide,Colorectal cancer,Female,1994,1657,62.55502350438
scotland_wide,Colorectal cancer,Female,1995,1665,62.8221995919764
scotland_wide,Colorectal cancer,Female,1996,1754,66.3095377612781
scotland_wide,Colorectal cancer,Female,1997,1610,60.9613414221334
scotland_wide,Colorectal cancer,Female,1998,1532,58.0725596162966
scotland_wide,Colorectal cancer,Female,1999,1626,61.6980627339527
scotland_wide,Colorectal cancer,Female,2000,1687,64.1197652311998
scotland_wide,Colorectal cancer,Female,2001,1689,64.2091309261815
scotland_wide,Colorectal cancer,Female,2002,1601,60.8660775215607
scotland_wide,Colorectal cancer,Female,2003,1553,59.0401807777641
scotland_wide,Colorectal cancer,Female,2004,1616,61.2655661359133
scotland_wide,Colorectal cancer,Female,2005,1595,60.2130825851685
scotland_wide,Colorectal cancer,Female,2006,1632,61.4010269622745
scotland_wide,Colorectal cancer,Female,2007,1711,63.9999162128508
scotland_wide,Colorectal cancer,Female,2008,1777,66.1184208078428
scotland_wide,Colorectal cancer,Female,2009,1810,67.0387502495434
scotland_wide,Colorectal cancer,Female,2010,1823,67.1706739396208
scotland_wide,Colorectal cancer,Female,2011,1781,65.2476553341149
scotland_wide,Colorectal cancer,Female,2012,1787,65.3069279431059
scotland_wide,Colorectal cancer,Female,2013,1745,63.6624322332562
scotland_wide,Colorectal cancer,Female,2014,1693,61.5396918289974
scotland_wide,Colorectal cancer,Female,2015,1725,62.442738199137
scotland_wide,Colorectal cancer,Female,2016,1789,64.417468404294
scotland_wide,Colorectal cancer,Female,2017,1644,59.041120488418
scotland_wide,Colorectal cancer,Female,2018,1921,68.869116055395
scotland_wide,Colon,All,1994,2250,44.0985376924901
scotland_wide,Colon,All,1995,2282,44.712747051643
scotland_wide,Colon,All,1996,2410,47.3273778079765
scotland_wide,Colon,All,1997,2231,43.8884670315186
scotland_wide,Colon,All,1998,2129,41.9336349508673
scotland_wide,Colon,All,1999,2262,44.5982314494425
scotland_wide,Colon,All,2000,2393,47.26502782968
scotland_wide,Colon,All,2001,2373,46.8583389281624
scotland_wide,Colon,All,2002,2225,43.9202526648243
scotland_wide,Colon,All,2003,2307,45.5164249778041
scotland_wide,Colon,All,2004,2342,46.063371555573
scotland_wide,Colon,All,2005,2283,44.6753551720089
scotland_wide,Colon,All,2006,2351,45.8016754334697
scotland_wide,Colon,All,2007,2502,48.394584139265
scotland_wide,Colon,All,2008,2633,50.6063925887486
scotland_wide,Colon,All,2009,2710,51.7976261014163
scotland_wide,Colon,All,2010,2791,53.0386530348523
scotland_wide,Colon,All,2011,2722,51.3594596124455
scotland_wide,Colon,All,2012,2669,50.2295995182174
scotland_wide,Colon,All,2013,2720,51.0539257090302
scotland_wide,Colon,All,2014,2636,49.293140848231
scotland_wide,Colon,All,2015,2654,49.3951237669831
scotland_wide,Colon,All,2016,2557,47.3106740429626
scotland_wide,Colon,All,2017,2634,48.5547854298776
scotland_wide,Colon,All,2018,2800,51.4885713760321
scotland_wide,Colon,Male,1994,1047,42.6764796754794
scotland_wide,Colon,Male,1995,1050,42.7985699571158
scotland_wide,Colon,Male,1996,1159,47.3637322130592
scotland_wide,Colon,Male,1997,1107,45.3257187217738
scotland_wide,Colon,Male,1998,1080,44.2806062014989
scotland_wide,Colon,Male,1999,1112,45.6385810177157
scotland_wide,Colon,Male,2000,1188,48.8501706055201
scotland_wide,Colon,Male,2001,1161,47.7044934674428
scotland_wide,Colon,Male,2002,1098,45.0806463201588
scotland_wide,Colon,Male,2003,1220,50.0392110539078
scotland_wide,Colon,Male,2004,1193,48.7614868452299
scotland_wide,Colon,Male,2005,1156,46.9675460757315
scotland_wide,Colon,Male,2006,1203,48.6048037545696
scotland_wide,Colon,Male,2007,1282,51.3506790746784
scotland_wide,Colon,Male,2008,1355,53.870356514417
scotland_wide,Colon,Male,2009,1409,55.6483906398538
scotland_wide,Colon,Male,2010,1433,56.2353770360307
scotland_wide,Colon,Male,2011,1451,56.4525541765553
scotland_wide,Colon,Male,2012,1362,52.8462066744526
scotland_wide,Colon,Male,2013,1427,55.1672414059721
scotland_wide,Colon,Male,2014,1361,52.416109191883
scotland_wide,Colon,Male,2015,1379,52.8257565977608
scotland_wide,Colon,Male,2016,1237,47.0789186539464
scotland_wide,Colon,Male,2017,1394,52.7970306404575
scotland_wide,Colon,Male,2018,1376,51.9490129498771
scotland_wide,Colon,Female,1994,1203,45.41562659974
scotland_wide,Colon,Female,1995,1232,46.4846545929819
scotland_wide,Colon,Female,1996,1251,47.293746715712
scotland_wide,Colon,Female,1997,1124,42.5593464338373
scotland_wide,Colon,Female,1998,1049,39.7637826615503
scotland_wide,Colon,Female,1999,1150,43.6363912325004
scotland_wide,Colon,Female,2000,1205,45.7998323079999
scotland_wide,Colon,Female,2001,1212,46.0754687285566
scotland_wide,Colon,Female,2002,1127,42.8457647512798
scotland_wide,Colon,Female,2003,1087,41.3243248586153
scotland_wide,Colon,Female,2004,1149,43.5607274072799
scotland_wide,Colon,Female,2005,1127,42.5455448736582
scotland_wide,Colon,Female,2006,1148,43.1914086719921
scotland_wide,Colon,Female,2007,1220,45.6340723434705
scotland_wide,Colon,Female,2008,1278,47.5516836198217
scotland_wide,Colon,Female,2009,1301,48.186416615832
scotland_wide,Colon,Female,2010,1358,50.0371778442156
scotland_wide,Colon,Female,2011,1271,46.5635990621336
scotland_wide,Colon,Female,2012,1307,47.7650558598989
scotland_wide,Colon,Female,2013,1293,47.1722205602294
scotland_wide,Colon,Female,2014,1275,46.3456037105563
scotland_wide,Colon,Female,2015,1275,46.1533282341447
scotland_wide,Colon,Female,2016,1320,47.5299375593449
scotland_wide,Colon,Female,2017,1240,44.5322319985635
scotland_wide,Colon,Female,2018,1424,51.0513385022814
scotland_wide,Rectum and rectosigmoid junction,All,1994,1037,20.3245260387166
scotland_wide,Rectum and rectosigmoid junction,All,1995,1016,19.9071652079182
scotland_wide,Rectum and rectosigmoid junction,All,1996,1182,23.2120168336217
scotland_wide,Rectum and rectosigmoid junction,All,1997,1182,23.2524285214052
scotland_wide,Rectum and rectosigmoid junction,All,1998,1190,23.4387156371687
scotland_wide,Rectum and rectosigmoid junction,All,1999,1183,23.3243624247084
scotland_wide,Rectum and rectosigmoid junction,All,2000,1178,23.2671135743264
scotland_wide,Rectum and rectosigmoid junction,All,2001,1163,22.9651277595672
scotland_wide,Rectum and rectosigmoid junction,All,2002,1193,23.5491512041058
scotland_wide,Rectum and rectosigmoid junction,All,2003,1149,22.6694288250962
scotland_wide,Rectum and rectosigmoid junction,All,2004,1184,23.2873748598627
scotland_wide,Rectum and rectosigmoid junction,All,2005,1206,23.5998591053188
scotland_wide,Rectum and rectosigmoid junction,All,2006,1172,22.8326514708747
scotland_wide,Rectum and rectosigmoid junction,All,2007,1226,23.7137330754352
scotland_wide,Rectum and rectosigmoid junction,All,2008,1284,24.678544657787
scotland_wide,Rectum and rectosigmoid junction,All,2009,1268,24.2359372312162
scotland_wide,Rectum and rectosigmoid junction,All,2010,1252,23.7923302040971
scotland_wide,Rectum and rectosigmoid junction,All,2011,1315,24.8117889016774
scotland_wide,Rectum and rectosigmoid junction,All,2012,1250,23.5245408009636
scotland_wide,Rectum and rectosigmoid junction,All,2013,1148,21.5477598213113
scotland_wide,Rectum and rectosigmoid junction,All,2014,1142,21.3553743735508
scotland_wide,Rectum and rectosigmoid junction,All,2015,1075,20.0074446305602
scotland_wide,Rectum and rectosigmoid junction,All,2016,1210,22.3879216237719
scotland_wide,Rectum and rectosigmoid junction,All,2017,1176,21.678218551836
scotland_wide,Rectum and rectosigmoid junction,All,2018,1263,23.2250234456888
scotland_wide,Rectum and rectosigmoid junction,Male,1994,583,23.7635030093644
scotland_wide,Rectum and rectosigmoid junction,Male,1995,583,23.7633964619034
scotland_wide,Rectum and rectosigmoid junction,Male,1996,679,27.7480363871158
scotland_wide,Rectum and rectosigmoid junction,Male,1997,696,28.4974708494621
scotland_wide,Rectum and rectosigmoid junction,Male,1998,707,28.9873968374627
scotland_wide,Rectum and rectosigmoid junction,Male,1999,707,29.0166158089254
scotland_wide,Rectum and rectosigmoid junction,Male,2000,696,28.6192918699006
scotland_wide,Rectum and rectosigmoid junction,Male,2001,686,28.187151178868
scotland_wide,Rectum and rectosigmoid junction,Male,2002,719,29.5200224992661
scotland_wide,Rectum and rectosigmoid junction,Male,2003,683,28.0137550408353
scotland_wide,Rectum and rectosigmoid junction,Male,2004,717,29.3059397049705
scotland_wide,Rectum and rectosigmoid junction,Male,2005,738,29.9844714566521
scotland_wide,Rectum and rectosigmoid junction,Male,2006,688,27.7972610001196
scotland_wide,Rectum and rectosigmoid junction,Male,2007,735,29.4405219343905
scotland_wide,Rectum and rectosigmoid junction,Male,2008,785,31.2090257297545
scotland_wide,Rectum and rectosigmoid junction,Male,2009,759,29.976670330481902
scotland_wide,Rectum and rectosigmoid junction,Male,2010,787,30.884327792991
scotland_wide,Rectum and rectosigmoid junction,Male,2011,805,31.3193012488815
scotland_wide,Rectum and rectosigmoid junction,Male,2012,770,29.8763429804174
scotland_wide,Rectum and rectosigmoid junction,Male,2013,696,26.9070777985681
scotland_wide,Rectum and rectosigmoid junction,Male,2014,724,27.8833674172838
scotland_wide,Rectum and rectosigmoid junction,Male,2015,625,23.9420579213927
scotland_wide,Rectum and rectosigmoid junction,Male,2016,741,28.2016804547892
scotland_wide,Rectum and rectosigmoid junction,Male,2017,772,29.2391016172405
scotland_wide,Rectum and rectosigmoid junction,Male,2018,766,28.9192906392485
scotland_wide,Rectum and rectosigmoid junction,Female,1994,454,17.13939690464
scotland_wide,Rectum and rectosigmoid junction,Female,1995,433,16.3375449989945
scotland_wide,Rectum and rectosigmoid junction,Female,1996,503,19.0157910455661
scotland_wide,Rectum and rectosigmoid junction,Female,1997,486,18.4019949882962
scotland_wide,Rectum and rectosigmoid junction,Female,1998,483,18.3087769547462
scotland_wide,Rectum and rectosigmoid junction,Female,1999,476,18.0616715014523
scotland_wide,Rectum and rectosigmoid junction,Female,2000,482,18.3199329232
scotland_wide,Rectum and rectosigmoid junction,Female,2001,477,18.133662197625
scotland_wide,Rectum and rectosigmoid junction,Female,2002,474,18.0203127702809
scotland_wide,Rectum and rectosigmoid junction,Female,2003,466,17.7158559191488
scotland_wide,Rectum and rectosigmoid junction,Female,2004,467,17.704838728633302
scotland_wide,Rectum and rectosigmoid junction,Female,2005,468,17.6675377115102
scotland_wide,Rectum and rectosigmoid junction,Female,2006,484,18.2096182902824
scotland_wide,Rectum and rectosigmoid junction,Female,2007,491,18.3658438693803
scotland_wide,Rectum and rectosigmoid junction,Female,2008,499,18.5667371880211
scotland_wide,Rectum and rectosigmoid junction,Female,2009,509,18.8523336337114
scotland_wide,Rectum and rectosigmoid junction,Female,2010,465,17.1334960954052
scotland_wide,Rectum and rectosigmoid junction,Female,2011,510,18.6840562719812
scotland_wide,Rectum and rectosigmoid junction,Female,2012,480,17.5418720832069
scotland_wide,Rectum and rectosigmoid junction,Female,2013,452,16.4902116730268
scotland_wide,Rectum and rectosigmoid junction,Female,2014,418,15.1940881184412
scotland_wide,Rectum and rectosigmoid junction,Female,2015,450,16.2894099649922
scotland_wide,Rectum and rectosigmoid junction,Female,2016,469,16.8875308449491
scotland_wide,Rectum and rectosigmoid junction,Female,2017,404,14.5088884898546
scotland_wide,Rectum and rectosigmoid junction,Female,2018,497,17.8177775531136
scotland_wide,Cervix uteri,Female,1994,364,13.7417191041607
scotland_wide,Cervix uteri,Female,1995,346,13.0549435788732
scotland_wide,Cervix uteri,Female,1996,382,14.4414158636307
scotland_wide,Cervix uteri,Female,1997,359,13.5932432115192
scotland_wide,Cervix uteri,Female,1998,369,13.98745071698
scotland_wide,Cervix uteri,Female,1999,313,11.8766873528458
scotland_wide,Cervix uteri,Female,2000,302,11.4784641966937
scotland_wide,Cervix uteri,Female,2001,309,11.7469635619835
scotland_wide,Cervix uteri,Female,2002,292,11.1011209470929
scotland_wide,Cervix uteri,Female,2003,267,10.1505011382247
scotland_wide,Cervix uteri,Female,2004,284,10.766968306064
scotland_wide,Cervix uteri,Female,2005,298,11.2498423889531
scotland_wide,Cervix uteri,Female,2006,292,10.9859680594266
scotland_wide,Cervix uteri,Female,2007,293,10.9596583578991
scotland_wide,Cervix uteri,Female,2008,314,11.6832775090955
scotland_wide,Cervix uteri,Female,2009,329,12.1854965923203
scotland_wide,Cervix uteri,Female,2010,333,12.2697939779999
scotland_wide,Cervix uteri,Female,2011,318,11.6500586166471
scotland_wide,Cervix uteri,Female,2012,304,11.1098523193644
scotland_wide,Cervix uteri,Female,2013,319,11.6380033710079
scotland_wide,Cervix uteri,Female,2014,388,14.1036033252516
scotland_wide,Cervix uteri,Female,2015,381,13.7917004370268
scotland_wide,Cervix uteri,Female,2016,345,12.422597316647
scotland_wide,Cervix uteri,Female,2017,278,9.98383910935536
scotland_wide,Cervix uteri,Female,2018,347,12.440178694025
scotland_wide,Carcinoma in situ of the cervix uteri,Female,1994,2752,103.893436743545
scotland_wide,Carcinoma in situ of the cervix uteri,Female,1995,2874,108.439040016421
scotland_wide,Carcinoma in situ of the cervix uteri,Female,1996,2757,104.227705591701
scotland_wide,Carcinoma in situ of the cervix uteri,Female,1997,3049,115.447906829866
scotland_wide,Carcinoma in situ of the cervix uteri,Female,1998,2848,107.957343203141
scotland_wide,Carcinoma in situ of the cervix uteri,Female,1999,2543,96.4933416558682
scotland_wide,Carcinoma in situ of the cervix uteri,Female,2000,2579,98.0230435869973
scotland_wide,Carcinoma in situ of the cervix uteri,Female,2001,2771,105.342511424777
scotland_wide,Carcinoma in situ of the cervix uteri,Female,2002,2699,102.609333685629
scotland_wide,Carcinoma in situ of the cervix uteri,Female,2003,2568,97.6272918462963
scotland_wide,Carcinoma in situ of the cervix uteri,Female,2004,2899,109.906482814364
scotland_wide,Carcinoma in situ of the cervix uteri,Female,2005,2673,100.908821159972
scotland_wide,Carcinoma in situ of the cervix uteri,Female,2006,2638,99.2499443176961
scotland_wide,Carcinoma in situ of the cervix uteri,Female,2007,2405,89.9589704803659
scotland_wide,Carcinoma in situ of the cervix uteri,Female,2008,2667,99.2334430469988
scotland_wide,Carcinoma in situ of the cervix uteri,Female,2009,3236,119.854914810786
scotland_wide,Carcinoma in situ of the cervix uteri,Female,2010,2619,96.5002715567015
scotland_wide,Carcinoma in situ of the cervix uteri,Female,2011,2650,97.0838218053927
scotland_wide,Carcinoma in situ of the cervix uteri,Female,2012,2552,93.2642865757169
scotland_wide,Carcinoma in situ of the cervix uteri,Female,2013,2582,94.1985100437064
scotland_wide,Carcinoma in situ of the cervix uteri,Female,2014,2726,99.0887182078246
scotland_wide,Carcinoma in situ of the cervix uteri,Female,2015,2551,92.3428551571005
scotland_wide,Carcinoma in situ of the cervix uteri,Female,2016,2490,89.6587458505824
scotland_wide,Carcinoma in situ of the cervix uteri,Female,2017,2321,83.3542826360208
scotland_wide,Carcinoma in situ of the cervix uteri,Female,2018,2038,73.0636431654841
scotland_wide,Corpus uteri,Female,1994,386,14.5722625665001
scotland_wide,Corpus uteri,Female,1995,407,15.3565376780387
scotland_wide,Corpus uteri,Female,1996,426,16.1048250206981
scotland_wide,Corpus uteri,Female,1997,462,17.493254495047
scotland_wide,Corpus uteri,Female,1998,432,16.3755520589035
scotland_wide,Corpus uteri,Female,1999,444,16.847441484548
scotland_wide,Corpus uteri,Female,2000,444,16.8756228587153
scotland_wide,Corpus uteri,Female,2001,507,19.2741440968467
scotland_wide,Corpus uteri,Female,2002,468,17.7922075453407
scotland_wide,Corpus uteri,Female,2003,470,17.8679233519312
scotland_wide,Corpus uteri,Female,2004,532,20.1691096437536
scotland_wide,Corpus uteri,Female,2005,553,20.8763853727888
scotland_wide,Corpus uteri,Female,2006,487,18.3224878251395
scotland_wide,Corpus uteri,Female,2007,574,21.4704569878295
scotland_wide,Corpus uteri,Female,2008,618,22.9944761166274
scotland_wide,Corpus uteri,Female,2009,636,23.5561575462484
scotland_wide,Corpus uteri,Female,2010,664,24.4658954996754
scotland_wide,Corpus uteri,Female,2011,646,23.6664712778429
scotland_wide,Corpus uteri,Female,2012,683,24.9606221517299
scotland_wide,Corpus uteri,Female,2013,741,27.0337319683913
scotland_wide,Corpus uteri,Female,2014,771,28.0254591849717
scotland_wide,Corpus uteri,Female,2015,771,27.9091890733534
scotland_wide,Corpus uteri,Female,2016,793,28.553970064061
scotland_wide,Corpus uteri,Female,2017,817,29.3409947926019
scotland_wide,Corpus uteri,Female,2018,797,28.5729752712909
scotland_wide,Ovary,Female,1994,616,23.2552169455028
scotland_wide,Ovary,Female,1995,573,21.6198921118333
scotland_wide,Ovary,Female,1996,674,25.4804039059871
scotland_wide,Ovary,Female,1997,672,25.4447338109774
scotland_wide,Ovary,Female,1998,599,22.7059159335259
scotland_wide,Ovary,Female,1999,600,22.7668128169567
scotland_wide,Ovary,Female,2000,645,24.5152629366472
scotland_wide,Ovary,Female,2001,604,22.9617022376635
scotland_wide,Ovary,Female,2002,634,24.103118768688
scotland_wide,Ovary,Female,2003,637,24.2167386705961
scotland_wide,Ovary,Female,2004,635,24.0740312477134
scotland_wide,Ovary,Female,2005,616,23.2547077570306
scotland_wide,Ovary,Female,2006,572,21.5204579794246
scotland_wide,Ovary,Female,2007,633,23.6773506503416
scotland_wide,Ovary,Female,2008,636,23.6642181394418
scotland_wide,Ovary,Female,2009,623,23.0746637599257
scotland_wide,Ovary,Female,2010,629,23.1762775139997
scotland_wide,Ovary,Female,2011,599,21.9446072684642
scotland_wide,Ovary,Female,2012,626,22.8775248418491
scotland_wide,Ovary,Female,2013,582,21.2329716674814
scotland_wide,Ovary,Female,2014,617,22.4276372465986
scotland_wide,Ovary,Female,2015,587,21.2486303321121
scotland_wide,Ovary,Female,2016,604,21.7485471862457
scotland_wide,Ovary,Female,2017,617,22.1583767283175
scotland_wide,Ovary,Female,2018,583,20.9009342323245
scotland_wide,Uterus,Female,1994,791,29.861812668657
scotland_wide,Uterus,Female,1995,781,29.4679506794796
scotland_wide,Uterus,Female,1996,839,31.7181882449899
scotland_wide,Uterus,Female,1997,874,33.0932996291582
scotland_wide,Uterus,Female,1998,848,32.1446021896994
scotland_wide,Uterus,Female,1999,803,30.4695844866937
scotland_wide,Uterus,Female,2000,793,30.140470556219
scotland_wide,Uterus,Female,2001,855,32.5037341278184
scotland_wide,Uterus,Female,2002,796,30.2619598420752
scotland_wide,Uterus,Female,2003,789,29.995301116327
scotland_wide,Uterus,Female,2004,860,32.6041998000528
scotland_wide,Uterus,Female,2005,905,34.1647898053777
scotland_wide,Uterus,Female,2006,832,31.3024843337086
scotland_wide,Uterus,Female,2007,911,34.07593434828
scotland_wide,Uterus,Female,2008,981,36.5009402433842
scotland_wide,Uterus,Female,2009,1011,37.4454013824798
scotland_wide,Uterus,Female,2010,1051,38.725385798432
scotland_wide,Uterus,Female,2011,1015,37.1849355216882
scotland_wide,Uterus,Female,2012,1042,38.0804806472951
scotland_wide,Uterus,Female,2013,1114,40.6418048755573
scotland_wide,Uterus,Female,2014,1239,45.0370219587288
scotland_wide,Uterus,Female,2015,1199,43.4022278845016
scotland_wide,Uterus,Female,2016,1176,42.3448534619618
scotland_wide,Uterus,Female,2017,1136,40.7972706051356
scotland_wide,Uterus,Female,2018,1187,42.5547323049213
scotland_wide,Vagina,Female,1994,25,0.943799389022028
scotland_wide,Vagina,Female,1995,21,0.792352066925829
scotland_wide,Vagina,Female,1996,33,1.24755686780056
scotland_wide,Vagina,Female,1997,20,0.757283744374328
scotland_wide,Vagina,Female,1998,27,1.02347200368147
scotland_wide,Vagina,Female,1999,19,0.720949072536963
scotland_wide,Vagina,Female,2000,24,0.912195830200828
scotland_wide,Vagina,Female,2001,17,0.646273076225628
scotland_wide,Vagina,Female,2002,17,0.646298137330751
scotland_wide,Vagina,Female,2003,9,0.342151723760384
scotland_wide,Vagina,Female,2004,27,1.02362022628073
scotland_wide,Vagina,Female,2005,20,0.75502297912437
scotland_wide,Vagina,Female,2006,32,1.20394170514264
scotland_wide,Vagina,Female,2007,16,0.598479637291416
scotland_wide,Vagina,Female,2008,34,1.26506826531607
scotland_wide,Vagina,Female,2009,20,0.740759671265673
scotland_wide,Vagina,Female,2010,18,0.663232106918911
scotland_wide,Vagina,Female,2011,27,0.98915592028136
scotland_wide,Vagina,Female,2012,30,1.09636700520043
scotland_wide,Vagina,Female,2013,29,1.05800030645526
scotland_wide,Vagina,Female,2014,30,1.09048479318956
scotland_wide,Vagina,Female,2015,22,0.796371153844065
scotland_wide,Vagina,Female,2016,22,0.792165625989082
scotland_wide,Vagina,Female,2017,27,0.969653438678398
scotland_wide,Vagina,Female,2018,26,0.932117135575362
scotland_wide,Vulva,Female,1994,91,3.43542977604018
scotland_wide,Vulva,Female,1995,89,3.35806352173327
scotland_wide,Vulva,Female,1996,95,3.59145158912282
scotland_wide,Vulva,Female,1997,99,3.74855453465293
scotland_wide,Vulva,Female,1998,83,3.14622875205784
scotland_wide,Vulva,Female,1999,94,3.56680067465655
scotland_wide,Vulva,Female,2000,82,3.11666908651949
scotland_wide,Vulva,Female,2001,101,3.83962239404638
scotland_wide,Vulva,Female,2002,88,3.34554329912389
scotland_wide,Vulva,Female,2003,99,3.76366896136423
scotland_wide,Vulva,Female,2004,91,3.44997928116838
scotland_wide,Vulva,Female,2005,101,3.81286604457807
scotland_wide,Vulva,Female,2006,103,3.87518736342786
scotland_wide,Vulva,Female,2007,108,4.03973755171706
scotland_wide,Vulva,Female,2008,109,4.05566002704269
scotland_wide,Vulva,Female,2009,125,4.62974794541046
scotland_wide,Vulva,Female,2010,113,4.16362378232427
scotland_wide,Vulva,Female,2011,109,3.9932590855803
scotland_wide,Vulva,Female,2012,123,4.49510472132178
scotland_wide,Vulva,Female,2013,142,5.18055322471197
scotland_wide,Vulva,Female,2014,130,4.72543410382142
scotland_wide,Vulva,Female,2015,144,5.21261118879752
scotland_wide,Vulva,Female,2016,129,4.64497117057234
scotland_wide,Vulva,Female,2017,125,4.48913629017777
scotland_wide,Vulva,Female,2018,141,5.05494292754331
scotland_wide,Head and neck,All,1994,893,17.5022196263972
scotland_wide,Head and neck,All,1995,937,18.3592655510033
scotland_wide,Head and neck,All,1996,1048,20.5805360758338
scotland_wide,Head and neck,All,1997,934,18.3737463950867
scotland_wide,Head and neck,All,1998,1004,19.7751852938801
scotland_wide,Head and neck,All,1999,1054,20.7809619574325
scotland_wide,Head and neck,All,2000,967,19.0995745554954
scotland_wide,Head and neck,All,2001,1020,20.1413846214604
scotland_wide,Head and neck,All,2002,1012,19.9763126727201
scotland_wide,Head and neck,All,2003,1036,20.4399723784157
scotland_wide,Head and neck,All,2004,1036,20.3764530023799
scotland_wide,Head and neck,All,2005,1004,19.6469805487065
scotland_wide,Head and neck,All,2006,1079,21.0208455094487
scotland_wide,Head and neck,All,2007,1097,21.2185686653772
scotland_wide,Head and neck,All,2008,1042,20.0272924715063
scotland_wide,Head and neck,All,2009,1165,22.267245169059
scotland_wide,Head and neck,All,2010,1188,22.576108851811
scotland_wide,Head and neck,All,2011,1199,22.6230683597804
scotland_wide,Head and neck,All,2012,1330,25.0301114122252
scotland_wide,Head and neck,All,2013,1289,24.1943052349044
scotland_wide,Head and neck,All,2014,1247,23.3188720173536
